city,timestamp,temperature,season
Tokyo,2019-01-07,4.682126360519316,winter
Tokyo,2019-01-08,7.736585781341319,winter
Tokyo,2019-01-09,3.2406140887504544,winter
Tokyo,2019-01-10,6.931931047401189,winter
Tokyo,2019-01-11,3.2797973625064727,winter
Tokyo,2019-01-12,9.849754845109878,winter
Tokyo,2019-01-13,7.637884307481439,winter
Tokyo,2019-01-14,3.5031981068294398,winter
Tokyo,2019-01-15,8.240595418882606,winter
Tokyo,2019-01-16,0.8615891640220577,winter
Tokyo,2019-01-17,5.320927945487615,winter
Tokyo,2019-01-18,6.95563527581963,winter
Tokyo,2019-01-19,6.703930407412394,winter
Tokyo,2019-01-20,10.611076866758532,winter
Tokyo,2019-01-21,4.585421927508539,winter
Tokyo,2019-01-22,8.847360413249932,winter
Tokyo,2019-01-23,19.798500599820677,winter
Tokyo,2019-01-24,1.5250289372199473,winter
Tokyo,2019-01-25,-1.8487055770783598,winter
Tokyo,2019-01-26,4.143330410766647,winter
Tokyo,2019-01-27,-4.311006636937112,winter
Tokyo,2019-01-28,-0.5706070224354263,winter
Tokyo,2019-01-29,12.920762355741706,winter
Tokyo,2019-01-30,5.019094241146325,winter
Tokyo,2019-01-31,8.77517434030422,winter
Tokyo,2019-02-01,0.10587230373761436,winter
Tokyo,2019-02-02,-1.6218715907624812,winter
Tokyo,2019-02-03,-0.6192112883666598,winter
Tokyo,2019-02-04,18.47487888792663,winter
Tokyo,2019-02-05,5.929772282580139,winter
Tokyo,2019-02-06,4.626009479792866,winter
Tokyo,2019-02-07,6.727877136363678,winter
Tokyo,2019-02-08,-1.938147763115203,winter
Tokyo,2019-02-09,0.17646591583575533,winter
Tokyo,2019-02-10,2.5422105057362727,winter
Tokyo,2019-02-11,6.972769200026267,winter
Tokyo,2019-02-12,-3.9442148772787684,winter
Tokyo,2019-02-13,11.557858271822596,winter
Tokyo,2019-02-14,14.842721021664536,winter
Tokyo,2019-02-15,12.252355221920157,winter
Tokyo,2019-02-16,5.160711580757576,winter
Tokyo,2019-02-17,2.146906988636637,winter
Tokyo,2019-02-18,6.587633525736656,winter
Tokyo,2019-02-19,-0.6837114265968833,winter
Tokyo,2019-02-20,13.385516708404966,winter
Tokyo,2019-02-21,9.286304155519474,winter
Tokyo,2019-02-22,4.887427546060328,winter
Tokyo,2019-02-23,-4.004286724276601,winter
Tokyo,2019-02-24,11.133401991271748,winter
Tokyo,2019-02-25,6.071881728963111,winter
Tokyo,2019-02-26,2.441173163222394,winter
Tokyo,2019-02-27,7.24536893666074,winter
Tokyo,2019-02-28,1.6435575407817473,winter
Tokyo,2019-03-01,15.822018652155341,spring
Tokyo,2019-03-02,11.420256669149829,spring
Tokyo,2019-03-03,17.05523748330746,spring
Tokyo,2019-03-04,11.164813517487413,spring
Tokyo,2019-03-05,13.795168249924092,spring
Tokyo,2019-03-06,7.738543014652174,spring
Tokyo,2019-03-07,9.738938421180093,spring
Tokyo,2019-03-08,19.009754202998142,spring
Tokyo,2019-03-09,15.672526110836612,spring
Tokyo,2019-03-10,22.614247684621702,spring
Tokyo,2019-03-11,15.731493676537848,spring
Tokyo,2019-03-12,22.021833811649614,spring
Tokyo,2019-03-13,20.94934457301506,spring
Tokyo,2019-03-14,18.797886146118266,spring
Tokyo,2019-03-15,24.025301176856384,spring
Tokyo,2019-03-16,10.708826192779881,spring
Tokyo,2019-03-17,15.226000022091775,spring
Tokyo,2019-03-18,25.758853221871586,spring
Tokyo,2019-03-19,13.303853521302903,spring
Tokyo,2019-03-20,23.710934342793948,spring
Tokyo,2019-03-21,18.117115851539538,spring
Tokyo,2019-03-22,10.552339096168483,spring
Tokyo,2019-03-23,8.690610728586055,spring
Tokyo,2019-03-24,12.266021069282623,spring
Tokyo,2019-03-25,10.658927447655843,spring
Tokyo,2019-03-26,18.026171071149705,spring
Tokyo,2019-03-27,17.541131416410728,spring
Tokyo,2019-03-28,16.242835673170948,spring
Tokyo,2019-03-29,10.199744119276968,spring
Tokyo,2019-03-30,18.23460754654954,spring
Tokyo,2019-03-31,23.151333710929737,spring
Tokyo,2019-04-01,19.00783874168625,spring
Tokyo,2019-04-02,16.160875437864522,spring
Tokyo,2019-04-03,2.049561818256933,spring
Tokyo,2019-04-04,17.691986671412813,spring
Tokyo,2019-04-05,14.047296985741495,spring
Tokyo,2019-04-06,15.226465804450347,spring
Tokyo,2019-04-07,6.174301366104823,spring
Tokyo,2019-04-08,14.16011045959078,spring
Tokyo,2019-04-09,8.179605872162405,spring
Tokyo,2019-04-10,11.728707558361608,spring
Tokyo,2019-04-11,17.490281045273107,spring
Tokyo,2019-04-12,12.440251375806373,spring
Tokyo,2019-04-13,18.53388538299964,spring
Tokyo,2019-04-14,25.222119593991053,spring
Tokyo,2019-04-15,18.895242775880025,spring
Tokyo,2019-04-16,18.088219152938123,spring
Tokyo,2019-04-17,21.5069656666328,spring
Tokyo,2019-04-18,22.92976424458445,spring
Tokyo,2019-04-19,18.3173332637161,spring
Tokyo,2019-04-20,8.976488503818192,spring
Tokyo,2019-04-21,15.901415732316487,spring
Tokyo,2019-04-22,13.085803384331118,spring
Tokyo,2019-04-23,12.770695534398593,spring
Tokyo,2019-04-24,17.784327910831554,spring
Tokyo,2019-04-25,20.37461209281487,spring
Tokyo,2019-04-26,9.396852940504083,spring
Tokyo,2019-04-27,10.322720830369319,spring
Tokyo,2019-04-28,16.97930452840728,spring
Tokyo,2019-04-29,17.842710504382918,spring
Tokyo,2019-04-30,22.366269852582008,spring
Tokyo,2019-05-01,25.278513586535457,spring
Tokyo,2019-05-02,21.930093073312158,spring
Tokyo,2019-05-03,17.393578295821122,spring
Tokyo,2019-05-04,10.704683458566075,spring
Tokyo,2019-05-05,7.015139210931723,spring
Tokyo,2019-05-06,10.733735202586,spring
Tokyo,2019-05-07,23.41429650427384,spring
Tokyo,2019-05-08,13.74009426867713,spring
Tokyo,2019-05-09,22.111866046769006,spring
Tokyo,2019-05-10,22.4715966513036,spring
Tokyo,2019-05-11,5.140002836201844,spring
Tokyo,2019-05-12,21.79877853231957,spring
Tokyo,2019-05-13,19.992784781464817,spring
Tokyo,2019-05-14,21.087166826178432,spring
Tokyo,2019-05-15,20.350070692076013,spring
Tokyo,2019-05-16,16.611358163152172,spring
Tokyo,2019-05-17,13.43035545591543,spring
Tokyo,2019-05-18,14.10425889481286,spring
Tokyo,2019-05-19,16.707263683940436,spring
Tokyo,2019-05-20,20.28842522349676,spring
Tokyo,2019-05-21,7.933971471464657,spring
Tokyo,2019-05-22,11.777006434895751,spring
Tokyo,2019-05-23,17.537716763135364,spring
Tokyo,2019-05-24,13.72334017111786,spring
Tokyo,2019-05-25,13.746709949006885,spring
Tokyo,2019-05-26,19.409008757238624,spring
Tokyo,2019-05-27,9.351274588516299,spring
Tokyo,2019-05-28,14.348230871739814,spring
Tokyo,2019-05-29,6.952961411248496,spring
Tokyo,2019-05-30,17.96328739625632,spring
Tokyo,2019-05-31,9.219711885314458,spring
Tokyo,2019-06-01,27.08141782849458,summer
Tokyo,2019-06-02,23.706648358705,summer
Tokyo,2019-06-03,21.63537972972182,summer
Tokyo,2019-06-04,30.513038126815218,summer
Tokyo,2019-06-05,27.74158883599325,summer
Tokyo,2019-06-06,28.160574083540254,summer
Tokyo,2019-06-07,31.755236527005316,summer
Tokyo,2019-06-08,21.94410963768949,summer
Tokyo,2019-06-09,24.49803021080797,summer
Tokyo,2019-06-10,24.021575501100873,summer
Tokyo,2019-06-11,26.679600521063836,summer
Tokyo,2019-06-12,32.71463886935893,summer
Tokyo,2019-06-13,16.919846489143143,summer
Tokyo,2019-06-14,40.14691712586103,summer
Tokyo,2019-06-15,25.910964170126146,summer
Tokyo,2019-06-16,31.970475915338554,summer
Tokyo,2019-06-17,31.640307862475144,summer
Tokyo,2019-06-18,27.655350470549255,summer
Tokyo,2019-06-19,28.05205921389323,summer
Tokyo,2019-06-20,29.26640971233043,summer
Tokyo,2019-06-21,30.411960046252176,summer
Tokyo,2019-06-22,20.933906028168547,summer
Tokyo,2019-06-23,34.193495432924315,summer
Tokyo,2019-06-24,23.225313308400704,summer
Tokyo,2019-06-25,26.01858121339004,summer
Tokyo,2019-06-26,18.464041440699962,summer
Tokyo,2019-06-27,30.668442329853665,summer
Tokyo,2019-06-28,22.189829139784198,summer
Tokyo,2019-06-29,27.96528856228447,summer
Tokyo,2019-06-30,29.135216504922198,summer
Tokyo,2019-07-01,29.536901140457616,summer
Tokyo,2019-07-02,30.339852419646263,summer
Tokyo,2019-07-03,22.715082246650507,summer
Tokyo,2019-07-04,24.594118126334685,summer
Tokyo,2019-07-05,34.037702443278825,summer
Tokyo,2019-07-06,23.54059445792711,summer
Tokyo,2019-07-07,32.04674935384067,summer
Tokyo,2019-07-08,19.63027348632239,summer
Tokyo,2019-07-09,23.991021245305745,summer
Tokyo,2019-07-10,30.39459847919352,summer
Tokyo,2019-07-11,21.804200920833274,summer
Tokyo,2019-07-12,19.73159574294497,summer
Tokyo,2019-07-13,31.572659873107053,summer
Tokyo,2019-07-14,33.8794410274529,summer
Tokyo,2019-07-15,29.376181105386657,summer
Tokyo,2019-07-16,26.187768525317495,summer
Tokyo,2019-07-17,26.932890856394067,summer
Tokyo,2019-07-18,24.109824130859227,summer
Tokyo,2019-07-19,23.465289041936707,summer
Tokyo,2019-07-20,34.39457824070174,summer
Tokyo,2019-07-21,22.801193719608413,summer
Tokyo,2019-07-22,23.356923685165604,summer
Tokyo,2019-07-23,31.637980158211715,summer
Tokyo,2019-07-24,20.278602380437544,summer
Tokyo,2019-07-25,19.449997904171756,summer
Tokyo,2019-07-26,28.663200816900517,summer
Tokyo,2019-07-27,27.629075216723013,summer
Tokyo,2019-07-28,26.81089102733689,summer
Tokyo,2019-07-29,25.77176234697739,summer
Tokyo,2019-07-30,28.864524077889065,summer
Tokyo,2019-07-31,26.490193487105554,summer
Tokyo,2019-08-01,25.604374373073636,summer
Tokyo,2019-08-02,33.62899304956312,summer
Tokyo,2019-08-03,13.662431668026409,summer
Tokyo,2019-08-04,30.606458918310437,summer
Tokyo,2019-08-05,26.442068792384248,summer
Tokyo,2019-08-06,31.963609245361134,summer
Tokyo,2019-08-07,27.377364420728323,summer
Tokyo,2019-08-08,34.42642082851432,summer
Tokyo,2019-08-09,26.54931452968315,summer
Tokyo,2019-08-10,26.12796900036023,summer
Tokyo,2019-08-11,30.14552846547908,summer
Tokyo,2019-08-12,34.59994914246518,summer
Tokyo,2019-08-13,29.667757440775173,summer
Tokyo,2019-08-14,27.308363937656104,summer
Tokyo,2019-08-15,37.78079288134289,summer
Tokyo,2019-08-16,22.025489665412515,summer
Tokyo,2019-08-17,24.042349152331017,summer
Tokyo,2019-08-18,22.999310397716478,summer
Tokyo,2019-08-19,21.610376353921296,summer
Tokyo,2019-08-20,31.747209087263897,summer
Tokyo,2019-08-21,32.84638283173381,summer
Tokyo,2019-08-22,33.94671536974896,summer
Tokyo,2019-08-23,16.243903113232392,summer
Tokyo,2019-08-24,26.93636309608812,summer
Tokyo,2019-08-25,28.669945172839437,summer
Tokyo,2019-08-26,24.165919090344527,summer
Tokyo,2019-08-27,24.542310743392978,summer
Tokyo,2019-08-28,31.36329462243231,summer
Tokyo,2019-08-29,20.132861900352268,summer
Tokyo,2019-08-30,31.09971630010308,summer
Tokyo,2019-08-31,24.951457072224873,summer
Tokyo,2019-09-01,19.28644868020849,autumn
Tokyo,2019-09-02,8.35563153432885,autumn
Tokyo,2019-09-03,14.452722386218865,autumn
Tokyo,2019-09-04,23.680234784221152,autumn
Tokyo,2019-09-05,16.487823613593594,autumn
Tokyo,2019-09-06,15.824795430897641,autumn
Tokyo,2019-09-07,11.837621308584305,autumn
Tokyo,2019-09-08,24.185730505777922,autumn
Tokyo,2019-09-09,23.209508805107927,autumn
Tokyo,2019-09-10,20.351890338376506,autumn
Tokyo,2019-09-11,17.761508435805176,autumn
Tokyo,2019-09-12,21.55176863694434,autumn
Tokyo,2019-09-13,31.5964496287577,autumn
Tokyo,2019-09-14,8.029069996325997,autumn
Tokyo,2019-09-15,11.676058869942505,autumn
Tokyo,2019-09-16,17.22318810443184,autumn
Tokyo,2019-09-17,19.370142776423315,autumn
Tokyo,2019-09-18,19.565332830639672,autumn
Tokyo,2019-09-19,15.39742481573519,autumn
Tokyo,2019-09-20,20.29293516968777,autumn
Tokyo,2019-09-21,13.848115931186758,autumn
Tokyo,2019-09-22,19.75821379212325,autumn
Tokyo,2019-09-23,15.649184726098119,autumn
Tokyo,2019-09-24,27.033999037971572,autumn
Tokyo,2019-09-25,14.55497057099828,autumn
Tokyo,2019-09-26,16.46470153015924,autumn
Tokyo,2019-09-27,15.256799191675912,autumn
Tokyo,2019-09-28,28.036450877870788,autumn
Tokyo,2019-09-29,18.80657671474238,autumn
Tokyo,2019-09-30,24.58291377754101,autumn
Tokyo,2019-10-01,16.695624086905614,autumn
Tokyo,2019-10-02,14.653750104957284,autumn
Tokyo,2019-10-03,23.541471312925626,autumn
Tokyo,2019-10-04,15.347309783680634,autumn
Tokyo,2019-10-05,15.134399643108658,autumn
Tokyo,2019-10-06,14.563625701503806,autumn
Tokyo,2019-10-07,15.681050851837854,autumn
Tokyo,2019-10-08,13.641301320863626,autumn
Tokyo,2019-10-09,16.83988772884352,autumn
Tokyo,2019-10-10,24.65507382894276,autumn
Tokyo,2019-10-11,13.037772420520971,autumn
Tokyo,2019-10-12,22.22816584574667,autumn
Tokyo,2019-10-13,18.667469707792993,autumn
Tokyo,2019-10-14,9.642630017009752,autumn
Tokyo,2019-10-15,12.418904498315097,autumn
Tokyo,2019-10-16,14.753162295377711,autumn
Tokyo,2019-10-17,23.01058814625169,autumn
Tokyo,2019-10-18,24.5072928505621,autumn
Tokyo,2019-10-19,16.234659540881065,autumn
Tokyo,2019-10-20,26.896196745052304,autumn
Tokyo,2019-10-21,20.04536329216015,autumn
Tokyo,2019-10-22,15.59878508013487,autumn
Tokyo,2019-10-23,20.17839544449474,autumn
Tokyo,2019-10-24,14.776631895283101,autumn
Tokyo,2019-10-25,23.03109986000191,autumn
Tokyo,2019-10-26,21.589239541781645,autumn
Tokyo,2019-10-27,20.52030612697226,autumn
Tokyo,2019-10-28,24.491702530152356,autumn
Tokyo,2019-10-29,21.737570667402274,autumn
Tokyo,2019-10-30,9.967783838399914,autumn
Tokyo,2019-10-31,7.1792942316640325,autumn
Tokyo,2019-11-01,16.426698269845527,autumn
Tokyo,2019-11-02,12.61095476316753,autumn
Tokyo,2019-11-03,19.182274974932408,autumn
Tokyo,2019-11-04,15.154249100945936,autumn
Tokyo,2019-11-05,19.08790275985701,autumn
Tokyo,2019-11-06,17.19368662683596,autumn
Tokyo,2019-11-07,16.981547878248826,autumn
Tokyo,2019-11-08,17.58990401117871,autumn
Tokyo,2019-11-09,16.17183235333655,autumn
Tokyo,2019-11-10,22.00029127633829,autumn
Tokyo,2019-11-11,18.359896908820836,autumn
Tokyo,2019-11-12,24.359489298689823,autumn
Tokyo,2019-11-13,15.374990377288523,autumn
Tokyo,2019-11-14,18.07352672539661,autumn
Tokyo,2019-11-15,23.580906552707997,autumn
Tokyo,2019-11-16,17.06507415389823,autumn
Tokyo,2019-11-17,12.495847791836718,autumn
Tokyo,2019-11-18,13.62171318146737,autumn
Tokyo,2019-11-19,17.30165836223708,autumn
Tokyo,2019-11-20,24.290463002320983,autumn
Tokyo,2019-11-21,20.478676039714887,autumn
Tokyo,2019-11-22,18.74981798304056,autumn
Tokyo,2019-11-23,15.63154434805145,autumn
Tokyo,2019-11-24,21.12665671667024,autumn
Tokyo,2019-11-25,15.344644424489077,autumn
Tokyo,2019-11-26,17.403552273665042,autumn
Tokyo,2019-11-27,17.136924424799023,autumn
Tokyo,2019-11-28,29.350244326134746,autumn
Tokyo,2019-11-29,18.36889803161618,autumn
Tokyo,2019-11-30,21.888291173100612,autumn
Tokyo,2019-12-01,6.379273103797103,winter
Tokyo,2019-12-02,8.32172025555725,winter
Tokyo,2019-12-03,6.116076320825703,winter
Tokyo,2019-12-04,10.640071114758557,winter
Tokyo,2019-12-05,8.810835106456517,winter
Tokyo,2019-12-06,6.609845702709693,winter
Tokyo,2019-12-07,4.397483675663131,winter
Tokyo,2019-12-08,-0.42205305015386196,winter
Tokyo,2019-12-09,3.378039711611823,winter
Tokyo,2019-12-10,5.662754784617163,winter
Tokyo,2019-12-11,14.199788832317092,winter
Tokyo,2019-12-12,-7.267289105738196,winter
Tokyo,2019-12-13,12.076580516287951,winter
Tokyo,2019-12-14,6.248517830442259,winter
Tokyo,2019-12-15,1.3888382283611764,winter
Tokyo,2019-12-16,17.26166406702953,winter
Tokyo,2019-12-17,8.625553286801889,winter
Tokyo,2019-12-18,7.569909467274025,winter
Tokyo,2019-12-19,11.645714653460468,winter
Tokyo,2019-12-20,5.7938275891854785,winter
Tokyo,2019-12-21,3.861725354203807,winter
Tokyo,2019-12-22,8.443989300047193,winter
Tokyo,2019-12-23,6.602377018490086,winter
Tokyo,2019-12-24,7.605232325337369,winter
Tokyo,2019-12-25,9.935540831075102,winter
Tokyo,2019-12-26,14.131630335738846,winter
Tokyo,2019-12-27,8.489667391504206,winter
Tokyo,2019-12-28,-5.365054219702042,winter
Tokyo,2019-12-29,4.213700131110875,winter
Moscow,2010-01-01,-8.056099840241595,winter
Moscow,2010-01-02,-10.871614550987651,winter
Moscow,2010-01-03,-7.5751067233604585,winter
Moscow,2010-01-04,-15.966229381705952,winter
Moscow,2010-01-05,-10.624309294547341,winter
Moscow,2010-01-06,-14.19986831274779,winter
Moscow,2010-01-07,-6.818811359190759,winter
Moscow,2010-01-08,-10.21759081136929,winter
Moscow,2010-01-09,-9.35240425833531,winter
Moscow,2010-01-10,0.45260710587838426,winter
Moscow,2010-01-11,-13.105623603978312,winter
Moscow,2010-01-12,-10.748183158224483,winter
Moscow,2010-01-13,-15.497949368840008,winter
Moscow,2010-01-14,-9.620024430339262,winter
Moscow,2010-01-15,-6.301445389414043,winter
Moscow,2010-01-16,-0.31427588429177034,winter
Moscow,2010-01-17,-8.701780350115499,winter
Moscow,2010-01-18,-11.393343082034686,winter
Moscow,2010-01-19,-10.945193790806867,winter
Moscow,2010-01-20,-11.386383059925576,winter
Moscow,2010-01-21,-16.802660104136436,winter
Moscow,2010-01-22,-17.378603011786815,winter
Moscow,2010-01-23,-0.9293996923401981,winter
Moscow,2010-01-24,-12.731140865378654,winter
Moscow,2010-01-25,-13.399794720129476,winter
Moscow,2010-01-26,-9.185599566181835,winter
Moscow,2010-01-27,-7.782670725283993,winter
Moscow,2010-01-28,-9.959522548444799,winter
Moscow,2010-01-29,-7.9741911460265715,winter
Moscow,2010-01-30,-8.510912663662879,winter
Moscow,2010-01-31,-8.9913634657006,winter
Moscow,2010-02-01,-7.419178814479917,winter
Moscow,2010-02-02,-7.9564429435485575,winter
Moscow,2010-02-03,-13.31851934858027,winter
Moscow,2010-02-04,-10.242013890966525,winter
Moscow,2010-02-05,-15.694255583125727,winter
Moscow,2010-02-06,-15.435792081943534,winter
Moscow,2010-02-07,-9.053107253152943,winter
Moscow,2010-02-08,-6.490426609015039,winter
Moscow,2010-02-09,-13.310609096397048,winter
Moscow,2010-02-10,-11.660497314875574,winter
Moscow,2010-02-11,-3.878319796927423,winter
Moscow,2010-02-12,-15.712092674270222,winter
Moscow,2010-02-13,-7.220310981726279,winter
Moscow,2010-02-14,-14.999967526463385,winter
Moscow,2010-02-15,-14.03360226778678,winter
Moscow,2010-02-16,-15.266770731039811,winter
Moscow,2010-02-17,-0.9288156221869892,winter
Moscow,2010-02-18,-1.876166861892048,winter
Moscow,2010-02-19,-9.902515010984558,winter
Moscow,2010-02-20,-16.267888609093163,winter
Moscow,2010-02-21,-5.877445049412516,winter
Moscow,2010-02-22,-16.01735570945734,winter
Moscow,2010-02-23,-13.289601762610685,winter
Moscow,2010-02-24,-12.75130144998623,winter
Moscow,2010-02-25,-10.471567840961518,winter
Moscow,2010-02-26,-18.168630337582147,winter
Moscow,2010-02-27,-11.178948541878663,winter
Moscow,2010-02-28,-17.07137454270934,winter
Moscow,2010-03-01,4.598624495593161,spring
Moscow,2010-03-02,10.730638977665599,spring
Moscow,2010-03-03,6.583586569213118,spring
Moscow,2010-03-04,1.7373473952225265,spring
Moscow,2010-03-05,7.2674964609760035,spring
Moscow,2010-03-06,3.5831153118064845,spring
Moscow,2010-03-07,4.8080356978641765,spring
Moscow,2010-03-08,8.732103461950873,spring
Moscow,2010-03-09,7.392598183708354,spring
Moscow,2010-03-10,8.07939445829821,spring
Moscow,2010-03-11,8.656954643701543,spring
Moscow,2010-03-12,-3.73210283455663,spring
Moscow,2010-03-13,7.911755359721314,spring
Moscow,2010-03-14,-3.41273725792699,spring
Moscow,2010-03-15,0.5618565884666538,spring
Moscow,2010-03-16,1.2893351170381284,spring
Moscow,2010-03-17,10.799616765339755,spring
Moscow,2010-03-18,4.84385393118133,spring
Moscow,2010-03-19,6.653539069177613,spring
Moscow,2010-03-20,2.624400113493863,spring
Moscow,2010-03-21,0.35901649324180107,spring
Moscow,2010-03-22,2.315681180334167,spring
Moscow,2010-03-23,12.051176457782185,spring
Moscow,2010-03-24,5.20116519570765,spring
Moscow,2010-03-25,3.250437098277713,spring
Moscow,2010-03-26,6.565204381422589,spring
Moscow,2010-03-27,11.528810242702965,spring
Moscow,2010-03-28,11.159013923956838,spring
Moscow,2010-03-29,-1.6841597585260049,spring
Moscow,2010-03-30,1.6510536644492206,spring
Moscow,2010-03-31,14.800177471462808,spring
Moscow,2010-04-01,12.950430182570706,spring
Moscow,2010-04-02,12.680894357337142,spring
Moscow,2010-04-03,0.9716824195745138,spring
Moscow,2010-04-04,3.14632573590825,spring
Moscow,2010-04-05,5.433753328703629,spring
Moscow,2010-04-06,5.76812321261799,spring
Moscow,2010-04-07,4.440184196576382,spring
Moscow,2010-04-08,4.2533069397475165,spring
Moscow,2010-04-09,1.4942662259469652,spring
Moscow,2010-04-10,12.761109404202061,spring
Moscow,2010-04-11,-2.6025539025052016,spring
Moscow,2010-04-12,5.205728914370896,spring
Moscow,2010-04-13,9.838964627549938,spring
Moscow,2010-04-14,10.054941742774817,spring
Moscow,2010-04-15,6.6141351460261575,spring
Moscow,2010-04-16,10.816688680092525,spring
Moscow,2010-04-17,1.9863740041858347,spring
Moscow,2010-04-18,15.23270307369124,spring
Moscow,2010-04-19,11.382043384479568,spring
Moscow,2010-04-20,11.569036604683316,spring
Moscow,2010-04-21,10.48971231551638,spring
Moscow,2010-04-22,10.665203711448713,spring
Moscow,2010-04-23,11.341520634093364,spring
Moscow,2010-04-24,-0.8158111652454791,spring
Moscow,2010-04-25,4.967621601204877,spring
Moscow,2010-04-26,7.07962654390777,spring
Moscow,2010-04-27,9.675936725837396,spring
Moscow,2010-04-28,11.165713465130537,spring
Moscow,2010-04-29,5.0649745029379245,spring
Moscow,2010-04-30,8.363138989132104,spring
Moscow,2010-05-01,5.551012839632337,spring
Moscow,2010-05-02,0.7316137611080437,spring
Moscow,2010-05-03,10.510625552151376,spring
Moscow,2010-05-04,0.4099653395252095,spring
Moscow,2010-05-05,11.363972617806944,spring
Moscow,2010-05-06,10.560940721849919,spring
Moscow,2010-05-07,7.714999520965146,spring
Moscow,2010-05-08,0.5750188093407188,spring
Moscow,2010-05-09,3.4626123286947323,spring
Moscow,2010-05-10,4.067296476304733,spring
Moscow,2010-05-11,5.53135178866367,spring
Moscow,2010-05-12,3.546075334952833,spring
Moscow,2010-05-13,0.7491508556650989,spring
Moscow,2010-05-14,1.107536722879503,spring
Moscow,2010-05-15,8.63924149425532,spring
Moscow,2010-05-16,4.457596996492571,spring
Moscow,2010-05-17,6.090459412153553,spring
Moscow,2010-05-18,8.58954913548712,spring
Moscow,2010-05-19,9.184154788249524,spring
Moscow,2010-05-20,9.159586022555903,spring
Moscow,2010-05-21,0.4514348411339042,spring
Moscow,2010-05-22,4.456673726606188,spring
Moscow,2010-05-23,1.7982975119412836,spring
Moscow,2010-05-24,6.722269920428796,spring
Moscow,2010-05-25,4.9367763765138,spring
Moscow,2010-05-26,-0.37893170009093535,spring
Moscow,2010-05-27,5.045954377294465,spring
Moscow,2010-05-28,8.318649626218598,spring
Moscow,2010-05-29,3.7067802832101933,spring
Moscow,2010-05-30,14.098926691339049,spring
Moscow,2010-05-31,11.155730541155638,spring
Moscow,2010-06-01,14.008380564761055,summer
Moscow,2010-06-02,19.17953193456333,summer
Moscow,2010-06-03,21.01549527786919,summer
Moscow,2010-06-04,21.671837185879586,summer
Moscow,2010-06-05,13.767205357338868,summer
Moscow,2010-06-06,22.573499609053176,summer
Moscow,2010-06-07,12.096941973109136,summer
Moscow,2010-06-08,29.838373392128233,summer
Moscow,2010-06-09,19.911248204418797,summer
Moscow,2010-06-10,23.94749459836939,summer
Moscow,2010-06-11,23.533704509466524,summer
Moscow,2010-06-12,5.780974958502556,summer
Moscow,2010-06-13,25.7585084635289,summer
Moscow,2010-06-14,19.004290620695517,summer
Moscow,2010-06-15,24.752562641038264,summer
Moscow,2010-06-16,17.5837797523101,summer
Moscow,2010-06-17,23.95675080671128,summer
Moscow,2010-06-18,20.043713020366827,summer
Moscow,2010-06-19,20.499141602155728,summer
Moscow,2010-06-20,15.46768436152409,summer
Moscow,2010-06-21,23.30004604416025,summer
Moscow,2010-06-22,4.0610204553674984,summer
Moscow,2010-06-23,18.359113712611197,summer
Moscow,2010-06-24,21.71585195291711,summer
Moscow,2010-06-25,17.535959160840555,summer
Moscow,2010-06-26,17.67886381210928,summer
Moscow,2010-06-27,13.603601324591537,summer
Moscow,2010-06-28,18.64088386926352,summer
Moscow,2010-06-29,20.85731554048658,summer
Moscow,2010-06-30,21.114930946952583,summer
Moscow,2010-07-01,10.795679887538075,summer
Moscow,2010-07-02,19.012409587588696,summer
Moscow,2010-07-03,16.198578229485825,summer
Moscow,2010-07-04,17.55206249666268,summer
Moscow,2010-07-05,22.9913372590439,summer
Moscow,2010-07-06,19.741387386207645,summer
Moscow,2010-07-07,15.554649523694177,summer
Moscow,2010-07-08,10.467862858783732,summer
Moscow,2010-07-09,19.94109681361335,summer
Moscow,2010-07-10,21.80266214139333,summer
Moscow,2010-07-11,21.94069035020695,summer
Moscow,2010-07-12,12.099078925836842,summer
Moscow,2010-07-13,23.19792407887846,summer
Moscow,2010-07-14,22.99216720529637,summer
Moscow,2010-07-15,17.554512197752768,summer
Moscow,2010-07-16,16.999254434483817,summer
Moscow,2010-07-17,31.070529626854576,summer
Moscow,2010-07-18,20.437969466967647,summer
Moscow,2010-07-19,16.982073500467987,summer
Moscow,2010-07-20,25.14195963515638,summer
Moscow,2010-07-21,20.436641770365764,summer
Moscow,2010-07-22,17.599213828395385,summer
Moscow,2010-07-23,25.787218719792325,summer
Moscow,2010-07-24,19.90528032549694,summer
Moscow,2010-07-25,26.192366641578527,summer
Moscow,2010-07-26,15.469326873225185,summer
Moscow,2010-07-27,11.109496435327552,summer
Moscow,2010-07-28,19.712587520099582,summer
Moscow,2010-07-29,22.845648694485686,summer
Moscow,2010-07-30,20.53107855249157,summer
Moscow,2010-07-31,15.279177967857702,summer
Moscow,2010-08-01,17.755417296583808,summer
Moscow,2010-08-02,10.970049760475415,summer
Moscow,2010-08-03,13.03647327836157,summer
Moscow,2010-08-04,8.272637628632456,summer
Moscow,2010-08-05,17.064870618177043,summer
Moscow,2010-08-06,23.26650032855219,summer
Moscow,2010-08-07,13.243936883893081,summer
Moscow,2010-08-08,18.540623179045443,summer
Moscow,2010-08-09,24.762790457875372,summer
Moscow,2010-08-10,21.253404261494836,summer
Moscow,2010-08-11,20.727748629231453,summer
Moscow,2010-08-12,20.220892133600632,summer
Moscow,2010-08-13,20.575596723414986,summer
Moscow,2010-08-14,23.093925976935743,summer
